num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
9160,2022,17,15,12:00 a 17:59,Tarde,Noviembre,Jueves,Escuintla,Iztapa,Ignorado,Hombre,46,45-49,45-49,45 - 49,Mayor,Motocicleta,Bajaj,Negro,2014,2010-2019,Colisión,Fallecido,No internado
9161,2022,17,21,18:00 a 23:59,Noche,Noviembre,Jueves,Escuintla,Escuintla,Ignorado,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Otros,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
9162,2022,17,21,18:00 a 23:59,Noche,Noviembre,Jueves,Escuintla,Escuintla,Ignorado,Hombre,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Otros,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
9163,2022,17,21,18:00 a 23:59,Noche,Noviembre,Jueves,Escuintla,Escuintla,Ignorado,Hombre,33,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9164,2022,17,18,18:00 a 23:59,Noche,Noviembre,Jueves,Santa Rosa,Nueva Santa Rosa,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Fallecido,No internado
9165,2022,17,9,06:00 a 11:59,Mañana,Noviembre,Jueves,Suchitepéquez,Mazatenango,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9166,2022,17,12,12:00 a 17:59,Tarde,Noviembre,Jueves,Suchitepéquez,Cuyotenango,Ignorado,Hombre,39,35-39,35-39,35 - 39,Mayor,Camión,Internacional,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
9167,2022,17,18,18:00 a 23:59,Noche,Noviembre,Jueves,Suchitepéquez,San Antonio Suchitepéquez,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Freedom,Azul,Ignorado,Ignorado,Colisión,Lesionado,Internado
9168,2022,17,18,18:00 a 23:59,Noche,Noviembre,Jueves,Suchitepéquez,San Antonio Suchitepéquez,Ignorado,Hombre,52,50-54,50-54,50 - 54,Mayor,Motocicleta,Serpento,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
9169,2022,17,21,18:00 a 23:59,Noche,Noviembre,Jueves,Quetzaltenango,Coatepeque,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Azul,2015,2010-2019,Colisión,Lesionado,Internado
9170,2022,17,10,06:00 a 11:59,Mañana,Noviembre,Jueves,Alta Verapaz,Cobán,1,Hombre,64,60-64,60 y más,60 - 64,Mayor,Camioneta,Toyota,Gris,2022,2020-2029,Colisión,Lesionado,Internado
9171,2022,17,10,06:00 a 11:59,Mañana,Noviembre,Jueves,Alta Verapaz,Cobán,1,Mujer,45,45-49,45-49,45 - 49,Mayor,Automóvil,Chevrolet,Gris,2008,2000-2009,Colisión,Lesionado,Internado
9172,2022,17,13,12:00 a 17:59,Tarde,Noviembre,Jueves,Chimaltenango,Chimaltenango,Ignorado,Hombre,59,55-59,55-59,55 - 59,Mayor,Motocicleta,Serpento,Rojo,2022,2020-2029,Colisión,Lesionado,Internado
9173,2022,18,12,12:00 a 17:59,Tarde,Noviembre,Viernes,Guatemala,Guatemala,1,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Yamaha,Amarillo,2009,2000-2009,Colisión,Lesionado,Internado
9174,2022,18,21,18:00 a 23:59,Noche,Noviembre,Viernes,Guatemala,Guatemala,9,Hombre,34,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Rojo,2020,2020-2029,Colisión,Lesionado,Internado
9175,2022,18,20,18:00 a 23:59,Noche,Noviembre,Viernes,Guatemala,Guatemala,16,Hombre,19,15-19,15-19,15 - 19,Mayor,Motocicleta,Bajaj,Rojo,2021,2020-2029,Colisión,Lesionado,Internado
9176,2022,18,22,18:00 a 23:59,Noche,Noviembre,Viernes,Guatemala,Guatemala,11,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,TVS Apache,Azul,2022,2020-2029,Colisión,Lesionado,Internado
9177,2022,18,22,18:00 a 23:59,Noche,Noviembre,Viernes,Guatemala,Guatemala,12,Hombre,16,15-19,15-19,15 - 19,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
9178,2022,18,22,18:00 a 23:59,Noche,Noviembre,Viernes,Guatemala,Guatemala,12,Hombre,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Fallecido,No internado
9179,2022,18,19,18:00 a 23:59,Noche,Noviembre,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
9180,2022,18,19,18:00 a 23:59,Noche,Noviembre,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,4,Menor de 15,Menor de 15,0 - 4,Menor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
9181,2022,18,17,12:00 a 17:59,Tarde,Noviembre,Viernes,Escuintla,Masagua,Ignorado,Hombre,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Haojue,Rojo,2022,2020-2029,Derrape,Lesionado,Internado
9182,2022,18,17,12:00 a 17:59,Tarde,Noviembre,Viernes,Escuintla,Masagua,Ignorado,Mujer,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Haojue,Rojo,2022,2020-2029,Derrape,Lesionado,Internado
9183,2022,18,11,06:00 a 11:59,Mañana,Noviembre,Viernes,Santa Rosa,Nueva Santa Rosa,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Tough,Negro,2007,2000-2009,Colisión,Fallecido,No internado
9184,2022,18,8,06:00 a 11:59,Mañana,Noviembre,Viernes,Alta Verapaz,Cobán,Ignorado,Hombre,53,50-54,50-54,50 - 54,Mayor,Pick up,Ignorado,Gris,Ignorado,Ignorado,Colisión,Lesionado,Internado
9185,2022,18,8,06:00 a 11:59,Mañana,Noviembre,Viernes,Baja Verapaz,Rabinal,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Yamaha,Rojo,2019,2010-2019,Colisión,Lesionado,No internado
9186,2022,18,8,06:00 a 11:59,Mañana,Noviembre,Viernes,Baja Verapaz,Rabinal,Ignorado,Hombre,65,65-69,60 y más,65 - 69,Mayor,Motocicleta,Yamaha,Rojo,2019,2010-2019,Colisión,Lesionado,Internado
9187,2022,18,18,18:00 a 23:59,Noche,Noviembre,Viernes,Baja Verapaz,Rabinal,Ignorado,Hombre,34,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9188,2022,18,15,12:00 a 17:59,Tarde,Noviembre,Viernes,Izabal,Los Amates,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Cabezal,Freightliner,Beige,1996,1990-1999,Colisión,Lesionado,Internado
9189,2022,18,15,12:00 a 17:59,Tarde,Noviembre,Viernes,Izabal,Los Amates,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Camioneta,Mazda,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9190,2022,19,2,00:00 a 05:59,Mañana,Noviembre,Sabado,Guatemala,Guatemala,3,Hombre,39,35-39,35-39,35 - 39,Mayor,Motocicleta,Freedom,Blanco,2017,2010-2019,Colisión,Lesionado,Internado
9191,2022,19,15,12:00 a 17:59,Tarde,Noviembre,Sabado,Guatemala,Guatemala,1,Hombre,50,50-54,50-54,50 - 54,Mayor,Motocicleta,Honda,Verde,Ignorado,Ignorado,Colisión,Lesionado,Internado
9192,2022,19,17,12:00 a 17:59,Tarde,Noviembre,Sabado,Guatemala,Guatemala,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,TVS Apache,Negro,2022,2020-2029,Colisión,Lesionado,Internado
9193,2022,19,20,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Amarillo,Ignorado,Ignorado,Colisión,Fallecido,No internado
9194,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,6,Mujer,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Suzuki,Negro,2020,2020-2029,Colisión,Lesionado,Internado
9195,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,18,Hombre,49,45-49,45-49,45 - 49,Mayor,Automóvil,BMW,Gris,Ignorado,Ignorado,Colisión,Lesionado,Internado
9196,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,18,Mujer,22,20-24,20-24,20 - 24,Mayor,Automóvil,BMW,Gris,Ignorado,Ignorado,Colisión,Lesionado,Internado
9197,2022,19,21,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,17,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Asia Hero,Negro,2019,2010-2019,Colisión,Lesionado,Internado
9198,2022,19,21,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,17,Mujer,15,15-19,15-19,15 - 19,Menor,Motocicleta,Asia Hero,Negro,2019,2010-2019,Colisión,Lesionado,Internado
9199,2022,19,3,00:00 a 05:59,Mañana,Noviembre,Sabado,Guatemala,Guatemala,12,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Honda,Gris,2012,2010-2019,Choque,Fallecido,No internado
9200,2022,19,2,00:00 a 05:59,Mañana,Noviembre,Sabado,Guatemala,Guatemala,15,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,Lesionado,No internado
9201,2022,19,3,00:00 a 05:59,Mañana,Noviembre,Sabado,Guatemala,Guatemala,12,Hombre,28,25-29,25-29,25 - 29,Mayor,Automóvil,Honda,Gris,2012,2010-2019,Choque,Fallecido,No internado
9202,2022,19,3,00:00 a 05:59,Mañana,Noviembre,Sabado,Guatemala,Guatemala,12,Hombre,27,25-29,25-29,25 - 29,Mayor,Automóvil,Honda,Gris,2012,2010-2019,Choque,Lesionado,Internado
9203,2022,19,22,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,12,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Asia Hero,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9204,2022,19,18,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,11,Hombre,32,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Negro,2015,2010-2019,Derrape,Lesionado,Internado
9205,2022,19,18,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,7,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,Lesionado,No internado
9206,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,7,Mujer,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9207,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,7,Mujer,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9208,2022,19,21,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Guatemala,12,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
9209,2022,19,10,06:00 a 11:59,Mañana,Noviembre,Sabado,Guatemala,Villa Canales,3,Hombre,54,50-54,50-54,50 - 54,Mayor,Motocicleta,Asia Hero,Rojo,2021,2020-2029,Colisión,Lesionado,Internado
9210,2022,19,11,06:00 a 11:59,Mañana,Noviembre,Sabado,Guatemala,Villa Canales,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,Lesionado,Internado
9211,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Villa Nueva,1,Hombre,36,35-39,35-39,35 - 39,Mayor,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,Colisión,Lesionado,Internado
9212,2022,19,13,12:00 a 17:59,Tarde,Noviembre,Sabado,Guatemala,Mixco,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Asia Hero,Blanco,2019,2010-2019,Colisión,Lesionado,Internado
9213,2022,19,13,12:00 a 17:59,Tarde,Noviembre,Sabado,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,Colisión,Lesionado,Internado
9214,2022,19,15,12:00 a 17:59,Tarde,Noviembre,Sabado,Guatemala,Mixco,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,Lesionado,Internado
9215,2022,19,5,00:00 a 05:59,Mañana,Noviembre,Sabado,Guatemala,Mixco,6,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,Lesionado,Internado
9216,2022,19,20,18:00 a 23:59,Noche,Noviembre,Sabado,Guatemala,Mixco,10,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Bajaj,Gris,2023,2020-2029,Colisión,Lesionado,Internado
9217,2022,19,14,12:00 a 17:59,Tarde,Noviembre,Sabado,Jutiapa,Asunción Mita,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Ignorado,Blanco,Ignorado,Ignorado,Colisión,Lesionado,Internado
9218,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Zacapa,San Jorge,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Suzuki,Blanco,Ignorado,Ignorado,Colisión,Fallecido,No internado
9219,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Zacapa,San Jorge,Ignorado,Hombre,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,Fallecido,No internado
9220,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Zacapa,San Jorge,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9221,2022,19,14,12:00 a 17:59,Tarde,Noviembre,Sabado,Escuintla,Escuintla,Ignorado,Hombre,48,45-49,45-49,45 - 49,Mayor,Motocicleta,Bajaj,Rojo,2021,2020-2029,Derrape,Fallecido,No internado
9222,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Escuintla,Escuintla,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Italika,Gris,2016,2010-2019,Colisión,Lesionado,No internado
9223,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Escuintla,Escuintla,Ignorado,Mujer,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Italika,Gris,2016,2010-2019,Colisión,Lesionado,No internado
9224,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Escuintla,Escuintla,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,2013,2010-2019,Colisión,Lesionado,No internado
9225,2022,19,21,18:00 a 23:59,Noche,Noviembre,Sabado,Escuintla,Escuintla,Ignorado,Hombre,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Haojue,Azul,Ignorado,Ignorado,Colisión,Lesionado,Internado
9226,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Escuintla,Palín,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Movesa,Rojo,2018,2010-2019,Derrape,Fallecido,No internado
9227,2022,19,6,06:00 a 11:59,Mañana,Noviembre,Sabado,Escuintla,Nueva Concepción,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
9228,2022,19,22,18:00 a 23:59,Noche,Noviembre,Sabado,Escuintla,Palín,Ignorado,Hombre,41,40-44,40-44,40 - 44,Mayor,Motocicleta,Movesa,Rojo,2018,2010-2019,Colisión,Fallecido,No internado
9229,2022,19,1,00:00 a 05:59,Mañana,Noviembre,Sabado,Santa Rosa,Chiquimulilla,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Derrape,Fallecido,No internado
9230,2022,19,1,00:00 a 05:59,Mañana,Noviembre,Sabado,Santa Rosa,Chiquimulilla,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Derrape,Fallecido,No internado
9231,2022,19,14,12:00 a 17:59,Tarde,Noviembre,Sabado,Suchitepéquez,Cuyotenango,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,Fallecido,No internado
9232,2022,19,14,12:00 a 17:59,Tarde,Noviembre,Sabado,Suchitepéquez,Cuyotenango,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
9233,2022,19,7,06:00 a 11:59,Mañana,Noviembre,Sabado,Suchitepéquez,San José La Máquina,Ignorado,Hombre,50,50-54,50-54,50 - 54,Mayor,Motocicleta,Honda,Azul,Ignorado,Ignorado,Colisión,Fallecido,No internado
9234,2022,19,19,18:00 a 23:59,Noche,Noviembre,Sabado,Huehuetenango,La Democracia,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Fallecido,No internado
9235,2022,19,1,00:00 a 05:59,Mañana,Noviembre,Sabado,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,23,20-24,20-24,20 - 24,Mayor,Automóvil,Mazda,Ignorado,Ignorado,Ignorado,Colisión,Fallecido,Internado
9236,2022,19,1,00:00 a 05:59,Mañana,Noviembre,Sabado,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Mazda,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
9237,2022,19,22,18:00 a 23:59,Noche,Noviembre,Sabado,Izabal,Morales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,TVS Apache,Amarillo,Ignorado,Ignorado,Derrape,Fallecido,No internado
9238,2022,19,20,18:00 a 23:59,Noche,Noviembre,Sabado,Chimaltenango,San Martín Jilotepeque,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Derrape,Fallecido,No internado
9239,2022,19,17,12:00 a 17:59,Tarde,Noviembre,Sabado,Sacatepéquez,Pastores,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Mitsubishi,Blanco,1990,1990-1999,Colisión,Lesionado,Internado
9240,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,Fallecido,No internado
9241,2022,19,23,18:00 a 23:59,Noche,Noviembre,Sabado,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Automóvil,Volkswagen,Blanco,2016,2010-2019,Colisión,Lesionado,Internado
9242,2022,20,1,00:00 a 05:59,Mañana,Noviembre,Domingo,Guatemala,Guatemala,18,Hombre,49,45-49,45-49,45 - 49,Mayor,Automóvil,BMW,Gris,2001,2000-2009,Colisión,Lesionado,Internado
9243,2022,20,1,00:00 a 05:59,Mañana,Noviembre,Domingo,Guatemala,Guatemala,18,Mujer,22,20-24,20-24,20 - 24,Mayor,Automóvil,BMW,Gris,2001,2000-2009,Colisión,Lesionado,Internado
9244,2022,20,1,00:00 a 05:59,Mañana,Noviembre,Domingo,Guatemala,Guatemala,17,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
9245,2022,20,2,00:00 a 05:59,Mañana,Noviembre,Domingo,Guatemala,Guatemala,15,Mujer,35,35-39,35-39,35 - 39,Mayor,Automóvil,Mitsubishi,Verde,2004,2000-2009,Choque,Lesionado,Internado
9246,2022,20,15,12:00 a 17:59,Tarde,Noviembre,Domingo,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Motocicleta,Benelli,Rojo,2018,2010-2019,Colisión,Lesionado,Internado
9247,2022,20,20,18:00 a 23:59,Noche,Noviembre,Domingo,Guatemala,Guatemala,7,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,No internado
9248,2022,20,20,18:00 a 23:59,Noche,Noviembre,Domingo,Guatemala,Guatemala,7,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,No internado
9249,2022,20,13,12:00 a 17:59,Tarde,Noviembre,Domingo,Guatemala,Guatemala,12,Hombre,21,20-24,20-24,20 - 24,Mayor,Motocicleta,Suzuki,Ignorado,2022,2020-2029,Colisión,Lesionado,Internado
9250,2022,20,Ignorada,Ignorada,Ignorada,Noviembre,Domingo,Guatemala,Villa Canales,Ignorado,Mujer,6,Menor de 15,Menor de 15,5 - 9,Menor,Cuatrimoto,Italika,Amarillo,Ignorado,Ignorado,Derrape,Fallecido,No internado
9251,2022,20,14,12:00 a 17:59,Tarde,Noviembre,Domingo,Guatemala,Villa Nueva,5,Hombre,50,50-54,50-54,50 - 54,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,Lesionado,Internado
9252,2022,20,14,12:00 a 17:59,Tarde,Noviembre,Domingo,Guatemala,Villa Nueva,5,Hombre,50,50-54,50-54,50 - 54,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,Lesionado,Internado
9253,2022,20,8,06:00 a 11:59,Mañana,Noviembre,Domingo,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Derrape,Lesionado,Internado
9254,2022,20,22,18:00 a 23:59,Noche,Noviembre,Domingo,Guatemala,Mixco,4,Hombre,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Yamaha,Rojo,Ignorado,Ignorado,Derrape,Lesionado,Internado
9255,2022,20,22,18:00 a 23:59,Noche,Noviembre,Domingo,Guatemala,Mixco,4,Mujer,21,20-24,20-24,20 - 24,Mayor,Motocicleta,Yamaha,Rojo,Ignorado,Ignorado,Derrape,Lesionado,Internado
9256,2022,20,3,00:00 a 05:59,Mañana,Noviembre,Domingo,Chiquimula,San Jacinto,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Choque,Fallecido,No internado
9257,2022,20,3,00:00 a 05:59,Mañana,Noviembre,Domingo,Chiquimula,San Jacinto,Ignorado,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Choque,Lesionado,Internado
9258,2022,20,0,00:00 a 05:59,Mañana,Noviembre,Domingo,Escuintla,Escuintla,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Bajaj,Gris,2022,2020-2029,Derrape,Fallecido,No internado
9259,2022,20,0,00:00 a 05:59,Mañana,Noviembre,Domingo,Escuintla,Escuintla,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Gris,2022,2020-2029,Derrape,Lesionado,Internado
9260,2022,20,12,12:00 a 17:59,Tarde,Noviembre,Domingo,Escuintla,Escuintla,Ignorado,Hombre,43,40-44,40-44,40 - 44,Mayor,Bus urbano,Kia,Blanco,2001,2000-2009,Vuelco,Fallecido,No internado
9261,2022,20,12,12:00 a 17:59,Tarde,Noviembre,Domingo,Escuintla,Escuintla,Ignorado,Mujer,34,30-34,30-34,30 - 34,Mayor,Bus urbano,Kia,Blanco,2001,2000-2009,Vuelco,Lesionado,Internado
9262,2022,20,12,12:00 a 17:59,Tarde,Noviembre,Domingo,Escuintla,Escuintla,Ignorado,Mujer,30,30-34,30-34,30 - 34,Mayor,Bus urbano,Kia,Blanco,2001,2000-2009,Vuelco,Lesionado,Internado
9263,2022,20,17,12:00 a 17:59,Tarde,Noviembre,Domingo,Suchitepéquez,Cuyotenango,Ignorado,Hombre,41,40-44,40-44,40 - 44,Mayor,Cuatrimoto,Bajaj,Rojo,2004,2000-2009,Colisión,Lesionado,Internado
9264,2022,20,19,18:00 a 23:59,Noche,Noviembre,Domingo,Totonicapán,Totonicapán,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Bajaj,Gris,2022,2020-2029,Colisión,Lesionado,Internado
9265,2022,20,10,06:00 a 11:59,Mañana,Noviembre,Domingo,Alta Verapaz,San Cristóbal Verapaz,Ignorado,Hombre,52,50-54,50-54,50 - 54,Mayor,Camioneta,Hyundai,Gris,2007,2000-2009,Colisión,Lesionado,Internado
9266,2022,20,10,06:00 a 11:59,Mañana,Noviembre,Domingo,Alta Verapaz,San Cristóbal Verapaz,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Hyundai,Gris,2007,2000-2009,Colisión,Lesionado,No internado
9267,2022,20,5,00:00 a 05:59,Mañana,Noviembre,Domingo,Baja Verapaz,San Jerónimo,Ignorado,Hombre,31,30-34,30-34,30 - 34,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,Fallecido,No internado
9268,2022,20,14,12:00 a 17:59,Tarde,Noviembre,Domingo,Izabal,Morales,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,Lesionado,No internado
9269,2022,20,14,12:00 a 17:59,Tarde,Noviembre,Domingo,Izabal,Morales,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,Lesionado,No internado
9270,2022,20,14,12:00 a 17:59,Tarde,Noviembre,Domingo,Izabal,Morales,Ignorado,Mujer,1,Menor de 15,Menor de 15,0 - 4,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,Fallecido,No internado
